title,company,location,summary,salary
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Business Analyst,Ambition,,Extensive experience in analysing data from a number of data sources with different data models and in performing data mapping exercises....,"$150,000 a year"
BA/Business Optimization Analyst,Ambition,,"Oversee large data sets relating to operations procedures, ensuring subject matter experts manage their process description data effectively....",$680 - $710 a day
Business Analyst,Robert Half Australia,,"Engage with business unit data producers including product owners, data quality teams and finance to implement data requirements by undertaking key data...",$550 a week
Surveillance Analyst,Peoplebank,,"As a Surveillance analyst, you will develop mechanisms to monitor financial markets transactions and communications....",
"Analytics Lead, Growth Analytics",Quantium,,Assess data validity and be able to summarise data issues. Working in a team of analysts and data scientists to develop new analytical solutions....,
QA/Reporting Analyst,Bluefin Resources,,"The purpose of the role is responsible for owning all quality assurance manual IT testing processes, data analysis and reporting that supports the program...",
Consultant,Infy Australia,,The Campaign Analyst is to partner with Marketing and Product to identify and define the business problem; And make continuous improvements based on customer...,
EUC Analyst,Michael Page,,Ensure appropriate data quality controls are in place across the portfolio. 6 month contract with a possibility to extension....,$500 - $600 a day
"Risk and Compliance Analyst, Commercial & Operations",TAL,,"Strong data analysis skills and attention to details. As a Risk and Compliance Analyst, you will be the subject matter expert and provide support to the...",
Reporting Analyst,Hudson,,My client is a Government Body urgently looking for a reporting analyst. Immediate Start - Sydney CBD....,$50 an hour
Operations Analyst - Marketplace,THE ICONIC,Sydney NSW,You have experience in operational process improvement and driving efficiency through data. The successful candidate will be comfortable immersing themselves in...,
Data Scientist,Cover Genius,Sydney NSW,We’re seeking a senior data scientist to support the product and marketing with insights gained from analysing company data....,
Data Scientist,THE ICONIC,Sydney NSW,We love to move fast and validate learning using data (lucky for us our Data Science & Analytics team is also world class!)....,
Data Analyst,Robert Half Australia,Sydney NSW,"Identify data gaps, analyze and document data patterns. Transferring data to insight in partnership with business by identifying the requirements and gaps and...",$550 a week
Inventory Analyst,people2people,Fairfield NSW,Attention to detail to allow for simplistic data presentations. Tracking reports and extracting data to have visability on product shelf life and stock levels...,"$40,000 - $50,000 a year"
Data Analyst - Airline Catering,Gate Gourmet,New South Wales,"The Data Analyst – Costing & Customer Data role is responsible for accurate build, maintenance & analysis of customer related data in Gate Gourmet's ERP system...",
Analyst – Market Data Utility,ANZ Banking Group,Sydney NSW,Markets Data Hub Squad. Who has a data centric view of the world and enjoys dealing with complex data. Assist clients to develop their data requirements....,
Global Data - Mortgages Analyst - Sydney,Bloomberg,Sydney NSW,"Mortgages Analyst - Sydney. Our Market Data Analysts collect, analyse, process and publish the data which is the backbone of our iconic Bloomberg Terminal- the...",
Project Accountant (Business Analyst),Calibre Group,,"You will achieve this by establishing and controlling the Contract finances, submergence into data providing insights, generating financial reports and leading...",
Payroll Reporting Analyst,Interpro,,Seeking an experienced payroll reporting analyst with experience to maintain and support their HR systems using Workday....,
Water Quality Tester/Analyst (Field-based),Total Resource Solutions,,Sample-related data entry and checking of relevant data for accuracy. Water Quality Tester/Analyst – Sydney Water....,
Property Analyst,Michael Page,,Previous/similar experience as a property analyst. Capable of analysing market data and market trends to assist with asset and portfolio strategies....,
Business Analyst,Morgan McKinley,,Experience with data analytics projects. Assist in developing information and data analytics strategy and roadmap....,$600 - $800 a week
Channel Operations Support Specialist,Cisco Careers,,"2 - 3 years of experience in a coordinator or business analyst position. Builds reports and presentation materials describing project/task objectives, methods,...",
Data Solutions Manager,Blue 449,,The Data Analyst role is responsible for:. The Data Solutions Manager and team are accountable for producing and delivering work that is held up as 'best in...,
Senior Portfolio Analyst,Link Group,,"Peer review of data entry and allocated tasks. Since our inception, Link Group has been entrusted by clients to handle sensitive data in a secure and...",
Business Analyst Junior,Charterhouse,,"Map database schemas across different data stores including SaaS applications, Data Warehouses and ad-hoc repositories....","$90,000 - $120,000 a year"
